name     redshift     t0         t0err              x0              x0err          x1             x1err          x2                 x2err      mwebv         cov_x0x1       cov_x0x2           cov_x1x2     chiquad/dof modelo
17552.0    0.25      54358.7   0.000242291      0.000136683     8.66231e-06     0.499425        0.148267        0.0666066        0.0693957    0.053      -8.32278e-08    -5.36407e-07       -0.000428289    0.771555   exp2lc
5957.0     0.2796    53667.4   0.625467         5.2088e-05      3.07078e-06    -0.159851        0.589953       -0.243024         0.0696884    0.0361     -7.50695e-07    -1.7684e-07         0.00424842     0.733865   salt2
5957.0     0.2796    53668.1   0.000295146      9.95962e-05     7.00425e-06    -0.462375        0.404588       -1.62088          0.975402     0.0361      7.931e-07       6.32234e-06        0.113309       0.961394   exp3
5957.0     0.2796    53668.1   5.26062e-05      0.000128994     6.85116e-06    -0.408777        0.339635       -0.206485         0.0699165    0.0361     -2.35289e-07    -4.14985e-07        0.00298781     0.75113    exp2lc
sn1992bp   0.0793    48980.3   0.200388         0.00086363      9.257e-06      -0.679515        0.101427       -0.109455         0.00888622   0.069      -1.87012e-07    -5.54033e-08        0.000291717    1.80155    salt2
sn1992bp   0.0793    48980.3   0.327406         0.00221953      7.4122e-05      0.0188206       0.072039        1.0209           0.420529     0.069      -4.38985e-06     2.873e-05         -0.027614       1.22109    exp3
sn1992bp   0.0793    48980.7   0.285892         0.157517        0.0162486       0.533069        0.0282291     -10.9977           0.373941     0.069       6.90139e-05    -0.00602534        -0.00162958     1.08874    exp2lc
15132.0    0.1543    54026.6   0.151362         0.000222928     2.0549e-06      1.04128         0.154979       -0.128646         0.00925015   0.047      -2.24782e-07    -7.06169e-09        0.000294013    1.21597    salt2
15132.0    0.1543    54026.9   0.381459         0.000516787     8.09443e-06     0.587177        0.0975314      -0.875358         0.277267     0.047      -1.46825e-07     1.7266e-06        -0.00610508     0.854177   exp3
15132.0    0.1543    54026.4   0.336945         0.000593698     1.99635e-05     0.530491        0.0897411      -0.0971649        0.0312236    0.047       7.07687e-08    -5.95098e-07       -0.000137159    0.87783    exp2lc
sn1992bh   0.045     48920.4   0.314232         0.00161019      2.0077e-05      0.0637426       0.10688         0.0415342        0.00816083   0.022       3.79772e-07    -1.0859e-07         0.000147637    0.670951   salt2
sn1992bh   0.045     48921.8   0.414494         0.00496496      0.000159015     0.040106        0.0803391       2.19153          0.428476     0.022      -1.14611e-05     6.45429e-05       -0.0322511      4.55054    exp3
sn1992bh   0.045     48921.6   0.407978        34.3234          3.69247         0.7373          0.0273238     -20.295            0.346553     0.022       0.00291822     -1.26947           -0.000220422    0.590925   exp2lc
05D4cw     0.375     53580.4   0.249401         2.45717e-05     2.92768e-07    -0.74222         0.153585       -0.119411         0.0138468    0.0256     -1.61236e-09    -3.0952e-09        -0.000428236    2.19593    salt2
05D4cw     0.375     53579.4   0.327566         5.65057e-05     6.69031e-07     0.27444         0.0491495      -0.63277          0.158478     0.0256     -4.79581e-09     7.26088e-08       -0.00350011     5.39361    exp3
05D4cw     0.375     53579.3   0.298716         6.27594e-05     8.52969e-07     0.230518        0.0414595      -0.091439         0.0136963    0.0256      9.20613e-09    -9.09913e-09       -8.81463e-05    4.41763    exp2lc
20687.0    0.189     54417.8   0.561589         0.000107254     1.43991e-05   -11.1033          2.64942        -0.303289         0.120186     0.0227     -1.52796e-05    -1.65472e-06        0.122442       1.58268    salt2
20687.0    0.189     54418.2   0.000256052      0.000134361     2.87938e-05    -9.74465         4.4868         -2.16547          3.29476      0.0227      0.000125624     9.3074e-05        14.2977         3.96409    exp3
20687.0    0.189     54418.2   0.000248527      0.00017762      1.88889e-05    -7.31833         1.02018        -0.134246         0.102581     0.0227     -1.86789e-06    -1.78801e-06        0.0301636      3.73323    exp2lc
05D3mx     0.47      53570.1   0.108949         1.07412e-05     1.4272e-07     -1.50715         0.156165       -0.0131618        0.0196138    0.0119     -1.52889e-08    -8.10742e-10        0.000225884    2.15932    salt2
05D3mx     0.47      53570.4   0.112992         2.12978e-05     1.11562e-06    -6.08885         0.793341       -2.19787          0.60129      0.0119      7.93423e-07     6.57717e-07        0.451967       3.21467    exp3
05D3mx     0.47      53570.5   0.108202         2.68575e-05     3.19615e-07    -3.67817         0.217925       -0.087742         0.0215128    0.0119     -4.23644e-08    -3.35858e-09        0.00177676     3.54645    exp2lc
15776.0    0.3176    54035.1   0.727151         3.49054e-05     2.83375e-06    -1.69249         0.924764       -0.249598         0.108769     0.0293     -1.32819e-06    -2.32211e-07        0.0115801      1.04025    salt2
15776.0    0.3176    54036.5   0.893784         5.78137e-05     8.20505e-06    -3.09231         1.54813        -3.26324          2.0843       0.0293      9.26418e-06     1.63826e-05        2.49833        1.03723    exp3
15776.0    0.3176    54036.1   0.846505         8.48932e-05     6.01834e-06    -1.80587         0.745923       -0.256265         0.109238     0.0293     -1.09656e-06    -5.37981e-07        0.0194863      0.978919   exp2lc
04D2iu     0.7       53120.7   0.620534         3.50745e-06     2.742e-07      -1.7842          0.546737        0.3227           0.424339     0.0188     -1.14271e-08    -9.92852e-08       -0.0647669      1.84542    salt2
04D2iu     0.7       53121.8   0.547769         1.17587e-05     3.48203e-06    -1.94187         1.91056         2.08389          2.03957      0.0188      6.29534e-06     7.05651e-06        3.75046        0.465153   exp3
04D2iu     0.7       53121.4   0.504705         8.14847e-06     6.34133e-07    -4.1337          0.724356        0.651287         0.404215     0.0188      9.5687e-08     -2.3165e-07        -0.108899       0.064478   exp2lc
sn2005al   0.0124    53430.5   0.0252195        0.0207447       3.07533e-05    -1.17628         0.00816024     -0.129239         0.0011147    0.055      -4.39317e-08    -2.26195e-08        6.89805e-07   23.4983     salt2
sn2005al   0.0124    53427.9   0.0364273        0.0482832       7.12182e-05     0.410802        0.00296902     -0.172725         0.0105124    0.055       8.1975e-08     -2.53064e-07       -2.28239e-05  377.767      exp3
sn2005al   0.0124    53428.8   0.0264755        0.0480506       9.62327e-05     0.458135        0.00179517     -0.0518857        0.0014566    0.055       1.29324e-08    -1.1099e-07        -1.11891e-08  515.523      exp2lc
sn2005ir   0.076     53685.5   0.0324642        0.000763816     3.09309e-06     0.852729        0.0393337      -0.00720801       0.00354754   0.0306     -8.60393e-08    -7.96754e-09        5.24553e-05    3.35441    salt2
sn2005ir   0.076     53686     3.17366e-07      0.00205874      6.34885e-06     0.43103         0.0182766       0.211711         0.0407419    0.0306     -1.42859e-08     1.21128e-07       -0.000107985    6.37153    exp3
sn2005ir   0.076     53686     9.56536e-06      0.00202474      1.80222e-05     0.44974         0.0188529       0.00794825       0.00750822   0.0306     -8.55396e-08    -1.28815e-07        3.46853e-05    6.96505    exp2lc
sn2001v    0.015018  51974.1   0.0437129        0.026846        0.000224755     0.687247        0.0542405      -0.00363672       0.00528308   0.02       -8.99469e-06    -1.09212e-06        0.000172901    2.71502    salt2
sn2001v    0.015018  51974.9   0.16279          0.0693242       0.00148578      0.546392        0.0367006      -0.0911256        0.287393     0.02       -3.20634e-05     0.000415599       -0.00585587     2.62035    exp3
sn2001v    0.015018  51975.4   0.299196         0.359122        0.231208        0.735168        0.0752183      -2.16193          0.932484     0.02        0.0158321      -0.215591          -0.0639209      1.48312    exp2lc
sn2001eh   0.037036  52170.4   0.136719         0.00408373      2.41885e-05     1.494           0.0575558      -0.0529724        0.00445772   0.064      -1.69914e-07    -8.53972e-08        2.93285e-05    6.79341    salt2
sn2001eh   0.037036  52169.7   0.31618          0.0110277       0.000202187     0.78858         0.057978       -0.00281163       0.303659     0.064      -9.15253e-06     5.66809e-05       -0.0155527      2.09551    exp3
sn2001eh   0.037036  52169.5   0.313408         0.00613528      0.00320754      0.700432        0.0819777       0.755285         0.646831     0.064       0.000247574    -0.00207455        -0.0498742      1.89576    exp2lc
16619.0    0.1151    54071.5   0.624056         0.000376675     7.87983e-06     1.78864         0.537324       -0.0174921        0.0207278    0.0278     -1.18716e-06    -8.67926e-08        0.00938425     2.07577    salt2
16619.0    0.1151    54070.5   1.00676e-05      0.000634929     5.98105e-05    -5.47116         1.56788        -6.05732          1.86293      0.0278      9.19453e-05     0.000110875        2.87829        4.7197     exp3
16619.0    0.1151    54070.2   1.08741          0.00123514      6.325e-05      -1.83324         1.28728        -0.272582         0.0908411    0.0278     -2.90078e-05    -3.72121e-06        0.108798       1.63415    exp2lc
sn2005iq   0.034044  53687.7   0.0194733        0.00354583      7.70649e-06    -0.996391        0.0212471      -0.109833         0.00200373   0.022      -9.88205e-08    -1.17538e-08        1.55971e-05   13.9352     salt2
sn2005iq   0.034044  53687.2   0.0310854        0.00830506      1.32722e-05     0.324355        0.00497703      0.10997          0.0143603    0.022      -7.34069e-09     7.69289e-08       -2.52174e-05   83.3044     exp3
sn2005iq   0.034044  53687.2   0.0313841        0.00829644      2.06383e-05     0.337727        0.00468132     -0.00459812       0.00230814   0.022       1.73448e-09    -3.84423e-08        8.74122e-08   84.2057     exp2lc
19968.0    0.05603   54412.7   0.0437747        0.00113149      7.25155e-06    -1.82539         0.0677795      -0.0530956        0.00510205   0.0239     -2.8848e-07     -3.29152e-08        0.000170536    7.72823    salt2
19968.0    0.05603   54412.9   0.0679654        0.00210598      2.68485e-05    -6.59604         0.327964       -2.33034          0.183265     0.0239      8.4852e-06      4.13031e-06        0.049101      50.0443     exp3
19968.0    0.05603   54412     0.064476         0.00330987      6.9267e-05     -6.83014         0.324174       -0.312959         0.019911     0.0239     -1.082e-05      -1.28172e-06        0.00487562    49.3762     exp2lc
06D3gx     0.76      53932.9   0.000172256      5.63768e-06     4.60955e-06   -12.2063         12.7849        -10.0269          14.7347       0.009       5.86392e-05     6.78959e-05      187.603          5.07484    exp3
06D3gx     0.76      53932.9   0.000156354      1.25769e-05     2.97514e-07    -3.67941         0.528853        0.381461         0.249473     0.009      -1.22348e-08    -2.7731e-08        -0.0317302      5.15962    exp2lc
05D2ck     0.698     53416.4   0.709669         2.99818e-06     1.32714e-07    -2.5309          0.541902       -0.0610368        0.181446     0.0176     -1.41809e-08    -1.65433e-08       -0.015905       0.935071   salt2
05D2ck     0.698     53417.1   0.936347         1.03098e-05     9.80813e-07    -0.404182        0.129124        2.85325          0.572901     0.0176     -4.46031e-08     5.3607e-07        -0.0227617      1.55116    exp3
05D2ck     0.698     53415.4   1.26432          7.20623e-06     2.87785e-07    -0.120694        0.186025       -0.0930531        0.190722     0.0176     -1.57556e-09    -4.34571e-08       -0.00152614     2.3571     exp2lc
sn2007co   0.026962  54264.9   0.0489292        0.00473151      1.99884e-05     0.294332        0.0479822       0.0325868        0.00338736   0.113      -5.11387e-07    -5.93198e-08        8.04587e-05    4.98628    salt2
sn2007co   0.026962  54265     0.0721445        0.0135712       4.99852e-05     0.263791        0.0263823       0.62868          0.0647882    0.113       8.13712e-08     2.40512e-06       -5.81429e-05    6.26197    exp3
sn2007co   0.026962  54265.3   0.0653774        0.0121561       0.000108314     0.288254        0.0274729       0.078124         0.00796419   0.113      -7.56836e-08    -8.28514e-07        1.43086e-05    6.12104    exp2lc
sn2006nz   0.03809   54057.8   0.0453657        0.00103845      7.93099e-06    -3.24722         0.100513        0.160229         0.0066153    0.0399     -4.72613e-07    -4.54609e-08        0.000357638    7.73184    salt2
