name          redshift     t0       t0_err         x0         x0_err         x1          x1_err          c          c_err   mwebv      cov_x0x1       cov_x0c       cov_x1c  chiquad/dof modelo
14284.0    0.18107   54015.2   0.282081    0.000128825  6.47093e-06   -0.113468       0.359499      0.0414449     0.0410365    0.0557   -1.17066e-06  -2.47849e-07     0.00435461    1.52274    salt2_ori
5957.0     0.2796    53667.4   0.625467    5.2088e-05   3.07078e-06   -0.159851       0.589953     -0.243024      0.0696884    0.0361   -7.50695e-07  -1.7684e-07      0.00424842    0.733865   salt2_ori
sn2003iv   0.034307  52934.2   0.179793    0.00293255   2.74234e-05   -2.17552        0.123144     -0.0851277     0.00935169   0.137    -1.99753e-08  -1.78726e-07    -3.14364e-05   1.20105    salt2_ori
04D1hy     0.85      53263.7   0.659404    3.47777e-06  9.02265e-08    1.58587        0.387247     -0.034694      0.102609     0.027    -1.67364e-08   6.53575e-09    -0.00200129    1.15478    salt2_ori
18787.0    0.193     54387     0.756456    6.10382e-05  3.96045e-06    0.445913       0.599702      0.00710336    0.0616805    0.0272   -7.82549e-07  -2.27944e-07     0.00632688    0.682925   salt2_ori
5533.0     0.2197    53668.1   0.734224    6.16974e-05  2.79708e-06    0.756639       0.56032      -0.0128171     0.0468421    0.0733   -3.77375e-07  -1.16299e-07     0.00226727    0.944594   salt2_ori
sn1995ak   0.022719  50021.7   0.348292    0.00717478   0.000208232   -1.05488        0.12137       0.0468482     0.0207707    0.043    -1.11559e-05  -3.45263e-06     0.00122446    2.39852    salt2_ori
sn1995ac   0.049902  49993     0.119854    0.00268372   2.62079e-05    0.741717       0.110039     -0.0362005     0.00905051   0.042    -1.81334e-06  -1.70876e-07     0.000328468   1.37229    salt2_ori
14298.0    0.262     54013.2   0.619528    5.92522e-05  4.50424e-06    0.624722       0.721842     -0.111579      0.0806574    0.075    -1.87931e-06  -2.96697e-07     0.010165      0.930652   salt2_ori
05D2ct     0.734     53424.8   0.542476    3.1731e-06   1.79329e-07    0.594338       0.589339     -0.00878246    0.169565     0.0177   -8.06813e-08  -1.06242e-08    -0.00315634    1.71254    salt2_ori
sn1999cc   0.031328  51315.5   0.0825279   0.00349546   1.31074e-05   -1.61987        0.0410011    -0.0067428     0.00392059   0.023    -1.21104e-07  -4.13898e-08     1.00823e-05   2.04184    salt2_ori
15213.0    0.307     54027.4   1.22269     3.60888e-05  3.21135e-06    0.378288       1.16519      -0.121517      0.107226     0.1014   -2.02154e-06  -2.62318e-07     0.0197936     0.74966    salt2_ori
7779.0     0.3812    53675.7   0.763076    2.96025e-05  1.45294e-06    0.851386       0.713144     -0.0227106     0.0698892    0.0658   -5.76375e-07  -6.80056e-08     0.00826592    1.14587    salt2_ori
13099.0    0.26603   53995     1.54798     3.99428e-05  3.17044e-06    0.625706       0.964229      0.0726575     0.0832087    0.0442    5.72773e-08  -2.26494e-07    -0.0119132     1.21212    salt2_ori
04D3ks     0.75      53163.5   0.535125    5.36857e-06  1.87292e-07    0.369098       0.39419       0.125068      0.135301     0.0117   -5.22654e-08  -5.39844e-09    -0.00248115    2.85195    salt2_ori
21034.0    0.10856   54426     0.246242    0.000267392  3.8062e-06    -0.00768249     0.267982      0.0116718     0.0139453    0.0249   -3.5994e-07   -3.54044e-08     0.00188532    1.24105    salt2_ori
14451.0    0.179     54011.7   0.436936    0.000157401  2.65636e-06    0.386484       0.342205     -0.126089      0.0164005    0.0966   -5.36455e-07  -2.37373e-08     0.00205153    1.43558    salt2_ori
sn1992bc   0.0202    48912.5   0.0610025   0.0163898    0.000154686    0.810318       0.0863267    -0.119853      0.00860514   0.022    -7.41709e-06  -9.99337e-07     8.50575e-05   0.957252   salt2_ori
sn2005ms   0.025204  53744.2   0.0430439   0.00629847   4.899e-05      0.524308       0.0627537    -0.0499731     0.00589594   0.034    -2.1657e-06   -2.28993e-07     0.000129714   2.51938    salt2_ori
17274.0    0.178     54353     1.80978     0.000124074  1.16134e-05    1.91865        0.477737     -0.132885      0.0650444    0.0367    2.43085e-07  -6.85246e-07    -0.00488371    1.67648    salt2_ori
5994.0     0.187     53665.2   0.373655    0.000125059  7.04367e-06    0.700477       0.37325      -0.132018      0.0519795    0.093    -8.87633e-07  -3.23627e-07    -3.88035e-05   0.666105   salt2_ori
sn2006bq   0.021905  53847.6   0.106645    0.00629723   5.32499e-05   -1.40123        0.0432051     0.0168559     0.00480859   0.059     3.27625e-07  -2.08886e-07    -2.23424e-06   7.03152    salt2_ori
06D2bk     0.499     53773.7   0.322969    8.96335e-06  1.35634e-07    0.587714       0.278938     -0.0322914     0.0211169    0.0192   -2.96198e-08  -9.25152e-10     0.000580099   1.3803     salt2_ori
04D1rh     0.436     53350.4   0.324498    1.67141e-05  1.42545e-07    1.1057         0.228519     -0.0322537     0.0123004    0.0254   -6.67275e-09  -1.16777e-09    -0.000181309   1.42827    salt2_ori
16106.0    0.2512    54046.1   0.761744    5.60734e-05  5.4692e-06     0.752006       1.13501       0.0344052     0.0856764    0.0942   -4.07818e-06  -3.95415e-07     0.0286801     1.50576    salt2_ori
16281.0    0.184     54054.7   0.586466    0.000109543  8.48309e-06   -1.75158        1.44428      -0.0186822     0.0686251    0.0317   -7.43244e-06  -5.5947e-07      0.0547644     0.447051   salt2_ori
06D3cc     0.683     53767.7   3.34243     3.50238e-06  3.59181e-07   -1.74443        1.16373       0.439938      0.427539     0.008     1.48887e-07  -1.23304e-07    -0.114489      0.0955163  salt2_ori
12950.0    0.08266   54000.1   0.0542363   0.000498134  2.50393e-06   -0.437335       0.0494234    -0.0178115     0.0043395    0.0439   -6.59142e-08  -7.7769e-09      4.63729e-05   3.67721    salt2_ori
19207.0    0.2587    54382.2   1.20974     4.49223e-05  3.97688e-06    0.357463       0.744811      0.050717      0.0920796    0.0979   -5.842e-07    -3.16836e-07     0.00155142    0.93198    salt2_ori
04D4fx     0.629     53242.6   0.295283    6.84539e-06  2.40711e-07    1.03593        0.290622      0.0314146     0.0841411    0.028    -3.34181e-08  -1.68982e-08     0.000562309   1.6854     salt2_ori
15704.0    0.365     54045.1   1.26784     2.71326e-05  2.89776e-06    0.602945       1.45432      -0.201359      0.134702     0.0392   -3.06e-06     -2.68647e-07     0.0602384     0.622787   salt2_ori
20039.0    0.247     54408     1.90894     4.40414e-05  2.98983e-06    2.63814        2.00488       0.189684      0.0694866    0.0201   -1.85669e-06  -1.80991e-07     0.027604      0.859924   salt2_ori
06D4ba     0.7       53904.5   0.798423    5.49813e-06  3.11887e-07    0.143486       0.516642      0.236492      0.147662     0.0263   -9.7122e-08   -2.38295e-08    -0.00627047    1.03862    salt2_ori
15161.0    0.24954   54024.5   1.28868     6.04272e-05  3.86996e-06    0.399088       0.887825     -0.0790047     0.0697838    0.0348   -4.85434e-07  -2.33134e-07     0.00282874    1.53004    salt2_ori
sn1999aw   0.038     51254.6   0.132601    0.00355535   2.60981e-05    1.98477        0.0994233    -0.0500404     0.00717279   0.032    -9.76117e-07  -1.30447e-07     5.0754e-05    1.71162    salt2_ori
04D3cy     0.643     53101.7   0.442295    5.26522e-06  3.12582e-07   -0.912733       0.571755      0.173945      0.151711     0.0108   -6.75416e-08  -3.82589e-08    -0.0116645     0.82374    salt2_ori
05D1ee     0.559     53660.8   0.30877     6.83695e-06  3.08495e-07   -1.04936        0.281009      0.0671009     0.080105     0.0305   -1.28887e-08  -2.22758e-08    -0.00347497    1.49509    salt2_ori
17809.0    0.282     54370.8   0.500354    4.11302e-05  2.9849e-06     1.71076        0.596742      0.138718      0.0595322    0.0217   -1.26533e-06  -1.35991e-07     0.00804928    1.07111    salt2_ori
sn1992bl   0.0437    48947.3   0.26562     0.00209191   4.80792e-05   -1.67996        0.0679319    -0.0525711     0.0171998    0.011    -5.83956e-07  -5.52358e-07    -6.3178e-05    1.38804    salt2_ori
04D4id     0.769     53254.9   4.18073     3.98288e-06  1.93392e-07    2.95602        1.60646      -0.368586      0.171026     0.0297   -5.31513e-09  -4.3274e-09      0.00849818    1.03807    salt2_ori
3377.0     0.2451    53645.8   0.511847    8.71355e-05  5.06844e-06    0.877164       0.455213     -0.0946599     0.0565743    0.1023   -1.32363e-06  -2.46875e-07     0.00648035    0.586008   salt2_ori
sn2002hu   0.038     52592.5   0.0708918   0.00399359   2.69127e-05    0.518864       0.0784305    -0.0897375     0.0056607    0.045    -1.47849e-06  -1.22416e-07     0.000222688   2.04056    salt2_ori
12781.0    0.08431   53979.4   0.136345    0.000331195  7.1485e-06    -1.97916        0.122089     -0.00564774    0.0149263    0.0286   -6.85098e-07  -9.16496e-08     0.0010192     3.37638    salt2_ori
15897.0    0.17      54041.4   0.184898    7.90508e-05  2.21088e-06   -2.28422        0.246119      0.012977      0.0267615    0.0214   -3.46051e-07  -3.93259e-08     0.00248195    1.43553    salt2_ori
20430.0    0.164     54415.2   0.372345    9.10147e-05  1.96541e-06   -1.11214        0.51745       0.00302897    0.022816     0.0898   -5.73384e-07  -2.3878e-08      0.00423986    0.778237   salt2_ori
05D1az     0.842     53603.3   0.385614    3.59822e-06  1.07599e-07    1.86882        0.367448      0.0745342     0.0937846    0.024    -3.19839e-08   4.87785e-10     0.00939547    1.08113    salt2_ori
sn2007co   0.026962  54265.1   0.0473004   0.00471983   2.06345e-05   -0.0677085      0.0520342     0.0531006     0.00385477   0.113    -5.20447e-07  -6.59194e-08     5.1268e-05    2.07518    salt2_ori
sn2000cn   0.023493  51707.4   0.033039    0.00424375   2.90497e-05   -2.46656        0.0716306     0.105592      0.00680019   0.057    -1.23008e-06  -1.51858e-07     0.000135251   3.25243    salt2_ori
sn2006nz   0.03809   54057.8   0.0467483   0.00103804   8.0487e-06    -3.38748        0.107717      0.172665      0.00753951   0.0399   -4.88435e-07  -4.81991e-08     0.000276266   8.99384    salt2_ori
04D1kj     0.585     53297     0.243275    8.1737e-06   2.22032e-07    0.180765       0.192507     -0.0401974     0.0513279    0.0257   -1.05539e-08  -9.9102e-09     -0.000909526   1.13123    salt2_ori
sn2004ey   0.0158    53304.5   0.00943742  0.0235833    2.34122e-05    0.139168       0.00914971   -0.103601      0.0010834    0.139    -1.07481e-07  -1.53632e-08    -6.21248e-07  10.4911     salt2_ori
sn2007ae   0.064388  54153.2   0.458382    0.00138596   2.57773e-05    1.81225        0.231029     -0.012166      0.0122479    0.045     6.11547e-07  -2.169e-07       0.000484784   1.12738    salt2_ori
sn2007f    0.02359   54124     0.0283824   0.00794894   3.4486e-05     0.631327       0.0316087    -0.0531708     0.00365878   0.017    -6.41467e-07  -9.34116e-08     1.14651e-05   1.60852    salt2_ori
6137.0     0.3001    53671.7   1.695       4.07648e-05  3.21491e-06    0.297          1.27046      -0.100158      0.0926449    0.1122   -1.16954e-06  -2.38553e-07     0.00270302    1.07128    salt2_ori
05D3cx     0.805     53450.6   0.772941    5.00732e-06  1.23836e-07    0.562673       0.485462     -0.132581      0.0701675    0.0087   -4.76115e-08  -8.08173e-10     0.00274798    1.20211    salt2_ori
sn2006bh   0.0109    53833.4   0.00805541  0.0324284    3.11195e-05   -1.62865        0.00622766   -0.0624844     0.000946855  0.026    -9.5315e-08   -2.27087e-08     5.95877e-07  48.9004     salt2_ori
sn1992bo   0.018509  48986.1   0.0435546   0.00870235   8.71997e-05   -2.0439         0.0512189    -0.0351849     0.00898052   0.027    -3.28981e-06  -5.51314e-07     0.000156022   2.10549    salt2_ori
sn1990o    0.030664  48076.4   0.372249    0.00578947   0.000109441    0.478584       0.150482     -0.0521797     0.0139059    0.093    -1.16093e-06  -1.13935e-06    -6.78731e-05   0.525938   salt2_ori
sn1993ag   0.049     49316.7   0.233526    0.00132365   1.92767e-05   -0.825747       0.127339      0.0612386     0.0195805    0.112    -5.8377e-07   -2.19944e-07    -0.000628446   0.891064   salt2_ori
03D4fd     0.791     52938.5   1.11212     3.72959e-06  9.99484e-08    0.823889       0.63171      -0.234061      0.1992       0.0278   -2.38037e-08   7.98082e-09     0.00781912    0.824841   salt2_ori
05D3dh     0.8       53441.6   3.57123     3.88742e-06  2.0716e-07     0.250518       0.96526       0.0402167     0.115349     0.0082    1.50604e-07  -3.87958e-09    -0.0176232     0.979848   salt2_ori
04D2fp     0.415     53107.4   0.148901    1.74674e-05  2.0986e-07     0.406837       0.12146      -0.0689375     0.0153588    0.0197   -1.39007e-08  -2.23306e-09     0.00019379    1.65825    salt2_ori
04D3dd     1.002     53111.2   1.37126     1.17672e-08  4.6097e-08    -3.6616         0.938272    -32.4983       13.9132       0.0077   -4.8002e-09    6.40239e-07    -0.919603     11.5054     salt2_ori
17253.0    0.156     54341.5   1.36714     0.000186776  2.24053e-05   -0.162606       0.40776      -0.129267      0.0618159    0.026    -2.16536e-06  -1.22447e-06     0.00459308    0.565965   salt2_ori
05D3kx     0.219     53534     0.0346529   8.16602e-05  5.03172e-07    0.699329       0.0393949    -0.0362195     0.00559937   0.0114   -1.02507e-08  -2.47171e-09     4.37152e-05   5.12993    salt2_ori
sn2006ej   0.020267  53974.7   0.211177    0.00963455   0.000120938   -0.991509       0.0442879    -0.0636463     0.00786016   0.035     2.39142e-06  -7.59671e-07    -0.000159531  12.8354     salt2_ori
04D2mc     0.348     53367.3   0.0962657   1.74362e-05  3.19106e-07   -1.69604        0.117811      0.105988      0.0155716    0.0177   -2.35589e-08  -4.17304e-09     0.00052529    5.00271    salt2_ori
18466.0    0.213     54379.6   0.929556    6.4326e-05   3.46549e-06    0.224352       0.426604      0.0676072     0.0505888    0.0919   -1.68163e-07  -1.53158e-07     0.0012544     0.887943   salt2_ori
19992.0    0.226     54405.6   1.1721      6.48487e-05  7.20316e-06    0.450684       1.41279      -0.144092      0.0926716    0.0339   -6.82569e-06  -5.79096e-07     0.0473226     0.980679   salt2_ori
04D2kr     0.7441    53359.5   0.462289    5.23976e-06  1.23551e-07    0.524528       0.351088      0.00519563    0.0782236    0.0186   -3.0791e-08   -2.60162e-09    -0.00239033    1.10001    salt2_ori
12898.0    0.081     54002.3   0.0742861   0.000442119  4.10593e-06    0.063399       0.0836716     0.0662598     0.0070353    0.0327   -2.18121e-07  -2.26737e-08     0.000172226   2.34685    salt2_ori
sn1998ab   0.027132  50914.2   0.0670666   0.00658356   9.46809e-05   -0.0561664      0.115712      0.0457619     0.0129354    0.017    -9.21839e-06  -9.33534e-07     0.000789449   2.0811     salt2_ori
04D3lp     0.983     53142.6   2.38941     2.19491e-06  1.92231e-06   -5.11916        1.39936       0.89484       6.58748      0.0122    1.33972e-06  -1.24875e-05    -5.08067       0.646649   salt2_ori
7475.0     0.322     53676.1   0.974786    4.19602e-05  2.32518e-06    0.973245       0.833101     -0.128484      0.0708267    0.0273   -9.68442e-07  -1.25496e-07     0.00724995    0.736498   salt2_ori
18325.0    0.255     54378.3   1.78515     5.72774e-05  5.19183e-06    0.133771       0.687899     -0.0753299     0.0807269    0.0248    2.31759e-07  -3.15995e-07    -0.00103066    1.21309    salt2_ori
06D4bo     0.552     53918.8   0.244       9.32907e-06  1.16443e-07    0.723271       0.166447     -0.0552446     0.017655     0.0243   -1.42373e-08  -6.05357e-10     0.000364808   1.36318    salt2_ori
7143.0     0.304     53677.8   0.69888     2.94204e-05  2.0233e-06    -1.14387        0.753761     -0.0741005     0.0811586    0.0537   -6.16409e-07  -1.32541e-07     0.00980368    0.793676   salt2_ori
04D2an     0.62      53031.3   1.00054     6.63171e-06  1.32677e-06   -0.0204327      0.688728     -0.0342191     0.576655     0.0174    3.56215e-07  -7.58576e-07    -0.168525      0.883117   salt2_ori
04D3gx     0.91      53126.3   0.786063    2.40325e-06  1.60653e-07    0.181846       0.618078     -0.296387      0.188832     0.0117   -4.02791e-08   2.15678e-08     0.0206035     1.09715    salt2_ori
13736.0    0.1504    54015.8   0.110774    0.000185045  2.47539e-06    1.1596         0.148532     -0.0334581     0.0111907    0.0682   -2.96806e-07  -1.64128e-08     0.00068647    1.2333     salt2_ori
16093.0    0.336     54044.4   0.834812    3.64164e-05  3.92156e-06   -0.689943       1.08294      -0.112943      0.115798     0.0441   -3.02886e-06  -3.24759e-07     0.0309791     1.24435    salt2_ori
05D1if     0.763     53715.8   0.230522    4.39193e-06  1.01642e-07    0.03327        0.273636      0.0113604     0.0781753    0.0247   -2.31698e-08  -7.15646e-10    -0.00173099    1.49659    salt2_ori
13727.0    0.221     54004.9   0.518967    8.76576e-05  5.37372e-06    1.31893        0.490299     -0.124204      0.0611943    0.1      -1.29123e-06  -2.92933e-07     0.00642664    0.817396   salt2_ori
sn2005eq   0.028977  53654.8   0.0542675   0.00563114   3.32573e-05    1.24842        0.0513491    -0.0283295     0.00435426   0.074    -1.10744e-06  -1.08917e-07     4.77879e-05   3.64138    salt2_ori
5391.0     0.3009    53658.4   0.840601    4.03474e-05  3.7963e-06    -0.206534       0.770307     -0.100122      0.100191     0.102    -1.51689e-06  -2.89246e-07     0.00609914    0.970533   salt2_ori
06D2ce     0.82      53800.8   1.51542     3.83912e-06  1.57439e-07    2.30212        0.856065     -0.251713      0.197723     0.0204   -4.75096e-08   1.58561e-08    -0.00303586    0.307391   salt2_ori
774.0      0.09349   53609.2   0.797764    0.000473671  1.83952e-05    0.727196       0.221819     -0.014246      0.0220654    0.027     1.49696e-06  -3.77739e-07    -0.00199854    2.19961    salt2_ori
17258.0    0.091     54342.4   0.537948    0.000545079  2.31456e-05    0.35899        0.162557      0.00867987    0.0222761    0.0351   -3.87201e-07  -4.71957e-07     0.00057685    1.51363    salt2_ori
2440.0     0.193     53635     0.453058    9.63348e-05  5.33793e-06    0.414554       0.319942     -0.059795      0.0546071    0.0526   -3.59499e-07  -2.66583e-07    -0.000403887   0.656306   salt2_ori
04D2al     0.836     53034.7   1.50048     3.54606e-06  5.34967e-07   -1.01502        1.29665       0.277197      0.994132     0.017    -3.37659e-07   5.03046e-07    -0.658664      1.30809    salt2_ori
05D3gv     0.715     53464.4   2.01706     4.67928e-06  2.30607e-07   -0.235066       0.631974     -0.015385      0.123456     0.0095    5.12028e-08  -1.39594e-08    -0.017419      1.21385    salt2_ori
05D3ci     0.515     53431.7   0.429643    6.37044e-06  3.17268e-07    2.37527        0.531352      0.156663      0.035873     0.0105   -1.54404e-07  -6.19526e-09     0.00704242    1.21877    salt2_ori
03D3ba     0.2912    52749.7   0.550895    2.93999e-05  6.16881e-07    0.652415       0.132031      0.122254      0.0122017    0.0128    3.65986e-08  -5.55566e-09    -0.000533415   6.49972    salt2_ori
06D4ce     0.85      53926.4   0.817152    3.70379e-06  2.16308e-07    2.10368        0.68267      -0.197329      0.14574      0.0279   -1.17956e-07   1.3901e-08     -0.0052116     1.21965    salt2_ori
19953.0    0.119     54415.4   0.182992    0.000360449  3.43239e-06    1.20536        0.245842     -0.082057      0.0101003    0.0518   -6.4375e-07   -2.72703e-08     0.00176607    2.33385    salt2_ori
5751.0     0.1308    53665.8   0.152566    0.000159683  1.70549e-06    0.798877       0.116043      0.161568      0.00886574   0.0217   -1.00015e-07  -1.0966e-08      0.000404388   1.42725    salt2_ori
7243.0     0.2037    53685.9   0.671505    8.543e-05    8.98602e-06    0.658124       0.817227     -0.0185392     0.090412     0.1004   -4.83915e-06  -7.54758e-07     0.0371138     0.461449   salt2_ori
6936.0     0.181     53680     0.505125    9.30267e-05  6.4248e-06    -0.0948524      0.614806      0.0897375     0.0590482    0.0462   -1.81285e-06  -3.59006e-07     0.013726      0.509876   salt2_ori
19282.0    0.177     54397.4   0.144498    0.000137224  2.30413e-06    1.32722        0.212428     -0.0403712     0.0127614    0.0325   -4.12273e-07  -1.695e-08       0.00122758    1.36211    salt2_ori
15433.0    0.2211    54037.7   0.426782    8.14726e-05  5.60791e-06   -0.18006        0.536798     -0.137752      0.0655442    0.0262   -1.70901e-06  -3.31853e-07     0.0116929     1.36706    salt2_ori
04D4jy     0.93      53290.3   4.00806     2.50942e-06  5.34321e-06    4.01399        4.06182     -18.9589       36.4128       0.0246   -8.70818e-06   0.000191221   -37.2618        0.693433   salt2_ori
sn1993b    0.069     49004.7   0.788426    0.000773737  3.32672e-05   -0.453437       0.289451      0.0117645     0.0308544    0.079     3.84051e-06  -7.78704e-07    -0.00175367    1.19132    salt2_ori
4577.0     0.363     53647.2   1.0636      2.28226e-05  2.32191e-06    1.0746         1.05609       0.0743948     0.106323     0.0244   -1.73694e-06  -1.70617e-07     0.0246877     1.17591    salt2_ori
sn1998v    0.017572  50892.4   0.208904    0.0160692    0.000174347   -0.335217       0.0948414    -0.0104013     0.00749318   0.196     5.04741e-06  -9.23665e-07    -0.000110718   2.93653    salt2_ori
6699.0     0.3106    53674.9   0.833532    3.4358e-05   2.63449e-06   -1.54101        1.05248      -0.112521      0.0985245    0.0547   -1.15548e-06  -2.01606e-07     0.00632203    0.546319   salt2_ori
04D4ih     0.934     53277.8   2.99826     4.47159e-08  3.32661e-07   -0.663705       4.39957     -54.1978       39.8648       0.0273   -9.56061e-08   1.32599e-05   -10.0108        1.61963    salt2_ori
15421.0    0.18537   54034.4   0.354522    9.99481e-05  5.49347e-06   -0.0642637      0.423072     -0.0451608     0.0490787    0.0306   -1.05396e-06  -2.52426e-07     0.00588842    0.555259   salt2_ori
15443.0    0.18191   54041.2   0.314002    0.000137368  5.60585e-06    1.85699        0.368476      0.0337836     0.0359485    0.0661   -1.19192e-06  -1.90698e-07     0.00553763    1.04329    salt2_ori
14212.0    0.2054    54012.8   0.454794    7.62319e-05  4.115e-06     -0.201132       0.441297     -0.0208725     0.049693     0.0551   -8.04068e-07  -1.86422e-07     0.00446201    1.22503    salt2_ori
sn2002jy   0.021     52634.7   0.174992    0.00916961   8.19372e-05    0.765383       0.0665658    -0.0450675     0.00613759   0.053     5.75082e-07  -3.99438e-07    -5.19929e-05   4.1891     salt2_ori
18612.0    0.11493   54383.8   0.152342    0.000252129  2.25369e-06   -0.791352       0.119331      0.0256179     0.00920354   0.0262   -1.18293e-07  -1.31959e-08     0.000241409   2.02525    salt2_ori
2916.0     0.1242    53644     0.141289    0.000189548  7.99154e-06   -1.10557        0.229161      0.0422531     0.0286016    0.0771   -1.52961e-06  -2.055e-07       0.00441913    1.77335    salt2_ori
12855.0    0.172     53996.1   0.298284    8.69008e-05  1.67047e-06   -1.93113        0.274373      0.0443986     0.0204298    0.0521   -1.95098e-07  -1.80361e-08     0.000620437   1.23915    salt2_ori
04D1qd     0.767     53329.9   0.527501    3.77995e-06  9.49016e-08    0.269881       0.356943     -0.149851      0.0866616    0.028    -2.14517e-08  -2.60906e-09     0.00226163    0.974179   salt2_ori
15057.0    0.299     54017.2   0.560582    3.00649e-05  3.93961e-06   -2.49323        0.848086      0.0410559     0.123029     0.026    -2.01918e-06  -4.07714e-07     0.029948      1.26829    salt2_ori
04D4bk     0.88      53193     0.623735    3.38504e-06  1.05225e-07    1.98145        0.481369      0.0487603     0.103365     0.0277   -2.93575e-08   3.89671e-09     0.0140297     1.29729    salt2_ori
sn2008bf   0.021275  54555     0.0765565   0.00935619   6.40348e-05    0.443559       0.0585828    -0.0421022     0.00580619   0.035    -1.96161e-06  -2.89532e-07     5.78173e-05   4.33555    salt2_ori
16350.0    0.2361    54052.8   0.782953    5.81297e-05  4.4819e-06    -2.08743        1.8975        0.0261676     0.0780443    0.0474   -4.41952e-06  -3.10999e-07     0.0441317     0.424181   salt2_ori
14261.0    0.281     54019     0.569148    5.67754e-05  4.18269e-06    0.682039       0.663996     -0.148769      0.0744715    0.0936   -1.67419e-06  -2.48568e-07     0.00929933    0.759      salt2_ori
sn2006mo   0.037002  54047.4   0.178352    0.00202837   3.30776e-05   -2.26722        0.0720207    -0.00334669    0.00968291   0.045     4.55195e-07  -2.45343e-07    -0.000116472   4.66931    salt2_ori
18768.0    0.198     54382     1.40988     6.49236e-05  5.11175e-06   -1.03254        0.645706      0.00496978    0.0735251    0.0238   -2.70626e-07  -3.38243e-07     0.00453357    1.38801    salt2_ori
13894.0    0.121     54013.5   0.204758    0.000130325  2.29547e-06    0.919589       0.21124       0.183685      0.0153297    0.0675   -3.4689e-07   -2.82429e-08     0.00167654    1.00075    salt2_ori
sn2006n    0.014277  53760.2   0.0781439   0.0173072    0.000103113   -1.79803        0.0271649    -0.0774025     0.00392976   0.096     2.89541e-07  -3.07877e-07    -1.48068e-05   8.29462    salt2_ori
sn1999dq   0.014327  51436.2   0.0278399   0.0305369    0.00012181     0.861129       0.0288631     0.0736197     0.0031618    0.11     -2.12089e-06  -3.17087e-07     2.79481e-05   3.14131    salt2_ori
21502.0    0.08916   54427.4   0.193339    0.000531733  1.49809e-05   -0.646971       0.455627     -0.0402077     0.019759     0.0468   -5.85443e-06  -2.61114e-07     0.00667739    0.793334   salt2_ori
744.0      0.1278    53612.8   0.627971    0.000215117  6.95604e-06    1.40563        0.268994      0.065491      0.0190701    0.0577   -1.78203e-07  -1.04936e-07     0.00131413    0.983433   salt2_ori
05D4ef     0.605     53626.1   0.427137    5.72659e-06  3.33432e-07   -1.70811        0.377896     -0.22674       0.116526     0.0301   -4.17791e-08  -3.33221e-08     0.000117139   1.05817    salt2_ori
06D2ga     0.84      53869.5   1.03101     3.34861e-06  2.97637e-07    1.97158        1.29473      -0.197483      0.264499     0.0198   -3.10339e-07   4.97129e-08    -0.0656093     1.84977    salt2_ori
15868.0    0.242     54043.8   0.427789    6.83304e-05  5.61224e-06   -0.150857       0.83268      -0.0863916     0.0688111    0.0284   -3.59265e-06  -3.46709e-07     0.0299868     0.817063   salt2_ori
04D4dm     0.811     53203     1.17675     3.21274e-06  1.09276e-07   -1.63316        0.556565     -0.0276356     0.184368     0.0263   -3.06647e-08   8.18905e-09    -0.0400528     0.82582    salt2_ori
sn1999bp   0.077     51264.2   0.21362     0.000807559  9.50999e-06    0.557115       0.207515     -0.0877947     0.0134197    0.034    -1.3049e-06   -6.24288e-08     0.000285234   2.22746    salt2_ori
05D4fo     0.373     53658.2   0.0692214   1.93329e-05  1.90519e-07   -0.741134       0.0991268    -0.0618989     0.0100339    0.0262   -1.26681e-08  -1.20175e-09     6.22752e-05   1.42859    salt2_ori
05D4ag     0.64      53539     0.53024     5.08264e-06  2.45695e-07    0.548386       0.520023      0.0433136     0.100845     0.0288   -8.03622e-08  -1.81296e-08     0.00485789    1.54961    salt2_ori
05D2fq     0.733     53463.2   0.595062    4.69358e-06  1.10666e-07    1.03481        0.363594     -0.243389      0.124748     0.0182   -2.08793e-08  -5.49226e-09    -0.00559506    1.05321    salt2_ori
19067.0    0.355     54388.1   1.21226     2.89393e-05  2.68038e-06    1.5005         1.03291       0.170065      0.100524     0.0583   -1.7979e-06   -2.07057e-07     0.0282433     1.14864    salt2_ori
sn1993h    0.024207  49066.7   0.179281    0.00392697   5.87631e-05   -2.09682        0.0416493     0.0922611     0.00971374   0.06      1.70512e-07  -4.46567e-07    -0.000123208   3.87465    salt2_ori
04D4jr     0.47      53298.5   0.109951    1.5939e-05   9.70979e-08    1.49933        0.0946062    -0.0597012     0.0106616    0.0247   -6.08867e-09  -2.85237e-10    -2.88173e-05   1.4843     salt2_ori
03D4at     0.634     52817.3   1.18085     5.52349e-06  3.58046e-07   -0.0468073      0.721147      0.0629961     0.181736     0.0262   -1.93018e-08  -6.08552e-08    -0.00852367    0.591144   salt2_ori
05D1ix     0.49      53719.5   0.110168    1.26346e-05  1.34989e-07    0.740653       0.11928      -0.0581434     0.0113168    0.0272   -1.31164e-08  -8.77932e-10     0.000364605   1.85352    salt2_ori
05D3hh     0.766     53479.6   0.720705    3.22794e-06  1.84668e-07    1.30608        0.679047      0.149954      0.123139     0.0092   -1.10131e-07  -7.44053e-09     0.0120758     1.01961    salt2_ori
6108.0     0.2595    53675.5   0.943531    4.34203e-05  3.0315e-06     1.02338        0.812719      0.0379084     0.0769433    0.0771   -1.1018e-06   -2.08441e-07     0.01902       0.41146    salt2_ori
